date,event_count,total_severity,avg_severity,max_severity,total_impact,avg_impact,max_impact,total_price_impact,avg_price_impact,reliability,sanctions_count,sanctions_severity,sanctions_impact,production_policy_count,production_policy_severity,production_policy_impact,military_conflict_count,military_conflict_severity,military_conflict_impact,infrastructure_count,infrastructure_severity,infrastructure_impact,geopolitical_tension_count,geopolitical_tension_severity,geopolitical_tension_impact,inventory_report_count,inventory_report_severity,inventory_report_impact,trade_flow_disruption_count,trade_flow_disruption_severity,trade_flow_disruption_impact,day_of_week,is_weekend,day_of_month,month,quarter,event_count_3d_avg,event_count_3d_std,total_severity_3d_avg,total_severity_3d_std,total_impact_3d_avg,total_impact_3d_std,total_price_impact_3d_avg,total_price_impact_3d_std,event_count_7d_avg,event_count_7d_std,total_severity_7d_avg,total_severity_7d_std,total_impact_7d_avg,total_impact_7d_std,total_price_impact_7d_avg,total_price_impact_7d_std,event_count_14d_avg,event_count_14d_std,total_severity_14d_avg,total_severity_14d_std,total_impact_14d_avg,total_impact_14d_std,total_price_impact_14d_avg,total_price_impact_14d_std,event_count_30d_avg,event_count_30d_std,total_severity_30d_avg,total_severity_30d_std,total_impact_30d_avg,total_impact_30d_std,total_price_impact_30d_avg,total_price_impact_30d_std,events_3d_sum,events_7d_sum,cluster_intensity,severity_momentum,impact_acceleration
2021-01-01,1.0,5.0,5.0,5.0,1.0,1.0,1.0,732.1,732.1,0.97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1,1,1,2.3333333333333335,1.5275252316519465,8.333333333333334,4.163331998932266,2.165633333333334,1.289554885739003,512.0666666666667,252.0307587048322,1.7142857142857142,1.1126972805283732,6.285714285714286,3.25137333621172,1.5650285714285717,0.9466823379822921,334.75714285714287,225.39345492673328,1.2142857142857142,1.0509022810878306,4.214285714285714,3.400872544794064,1.0980857142857143,0.9085372181167355,200.08571428571426,213.56335344357635,0.9,0.9948141396330247,2.8,3.10061173052162,0.8175399999999999,0.9055232275243996,136.89666666666668,176.8021873076845,7.0,12.0,0.5384615384615384,-8.0,-4.1558
2021-01-02,2.0,5.0,2.5,3.0,0.9557,0.47785,0.598,81.6,40.8,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.9557,0.0,0.0,0.0,5,1,2,1,1,2.3333333333333335,1.5275252316519465,7.666666666666667,4.618802153517007,1.8355333333333341,1.4857162324392006,460.2333333333333,338.1374030380747,1.8571428571428572,1.0690449676496971,6.428571428571429,3.1547394428670192,1.5587,0.9512262576975749,311.11428571428576,244.03043818733886,1.2857142857142858,1.069044967649698,4.357142857142857,3.3879229592807993,1.0979214285714285,0.9085647050990084,200.7,213.18171735724573,0.9666666666666667,0.9994251221140309,2.966666666666667,3.0792221737643906,0.8493966666666667,0.8924871924062519,139.61666666666667,175.2443084487428,7.0,13.0,0.5,0.0,2.5065999999999997
2021-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,3,1,1,1.0,1.0,3.3333333333333335,2.8867513459481287,0.6519000000000006,0.5649963097224616,271.23333333333335,401.2021975679263,1.7142857142857142,1.2535663410560172,5.857142857142857,3.9339789623472106,1.4158428571428572,1.1108203587996617,285.2,268.505301002916,1.1428571428571428,1.0994504121565511,4.0,3.573406045949824,0.9907785714285714,0.9452072505162937,186.2642857142857,219.81895560155462,0.9333333333333333,1.0148325268098508,2.9,3.1222229039690563,0.82133,0.9058670094026698,134.82,177.0827478502828,3.0,12.0,0.23076923076923078,-5.0,-0.9114
2021-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,1,1,0.6666666666666666,1.1547005383792517,1.6666666666666667,2.886751345948128,0.3185666666666673,0.5517736522645252,27.2,47.11178196587392,1.4285714285714286,1.3972762620115435,4.857142857142857,4.45078912211349,1.2075142857142858,1.2317016717108238,248.08571428571432,289.7188776991205,1.1428571428571428,1.0994504121565511,4.0,3.573406045949824,0.9907785714285714,0.9452072505162937,186.2642857142857,219.81895560155462,0.9333333333333333,1.0148325268098508,2.9,3.1222229039690563,0.82133,0.9058670094026698,134.82,177.0827478502828,2.0,10.0,0.18181818181818182,0.0,0.9557
2021-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,1.4960264830861911,4.285714285714286,4.8205907561309544,1.064657142857143,1.3149591550781377,231.11428571428573,301.7829486489221,1.0714285714285714,1.1411388181101385,3.7857142857142856,3.7247317183424578,0.9222071428571429,0.9817286163186351,177.93571428571428,224.81360007842002,0.9,1.0288929437289258,2.8333333333333335,3.16318623012253,0.7993966666666666,0.9178447443963988,131.92666666666665,178.59702845991754,0.0,9.0,0.0,0.0,0.0
2021-01-06,1.0,3.0,3.0,3.0,1.0,1.0,1.0,140.8,140.8,0.71,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,6,1,1,0.3333333333333333,0.5773502691896258,1.0,1.7320508075688772,0.3333333333333339,0.5773502691896258,46.93333333333334,81.2909179018993,1.1428571428571428,1.4638501094227996,3.7142857142857144,4.680252333449755,0.9295142857142858,1.2566009475679112,217.3571428571429,303.65378233081407,1.1428571428571428,1.0994504121565511,4.0,3.573406045949824,0.9936357142857143,0.9451675118990552,187.99285714285716,219.32359466282728,0.9333333333333333,1.0148325268098508,2.933333333333333,3.1176177170854444,0.83273,0.9058926556450951,136.62,176.85210341626862,1.0,8.0,0.1111111111111111,3.0,1.0
2021-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,7,1,1,0.3333333333333333,0.5773502691896258,1.0,1.7320508075688772,0.3333333333333339,0.5773502691896258,46.93333333333334,81.2909179018993,0.5714285714285714,0.7867957924694431,1.8571428571428572,2.410295378065476,0.4222428571428573,0.526836356177587,136.35714285714286,268.4215332714748,1.1428571428571428,1.0994504121565511,4.0,3.573406045949824,0.9936357142857143,0.9451675118990552,187.99285714285716,219.32359466282728,0.9333333333333333,1.0148325268098508,2.933333333333333,3.1176177170854444,0.83273,0.9058926556450951,136.62,176.85210341626862,1.0,4.0,0.2,-3.0,-2.0
2021-01-08,2.0,5.0,2.5,3.0,1.8439999999999999,0.9219999999999999,1.0,306.0,153.0,0.835,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,8,1,1,1.0,1.0,2.6666666666666665,2.516611478423583,0.9480000000000005,0.9230991279380563,148.93333333333334,153.16204925938192,0.7142857142857143,0.9511897312113418,1.8571428571428572,2.410295378065476,0.5428142857142858,0.7361122025628332,75.4857142857143,115.63775952763602,1.2142857142857142,1.121713759495603,4.071428571428571,3.5833865742701176,1.0539214285714287,0.9721363826277523,205.1214285714286,218.44232887413563,0.9,0.959525744924239,2.8666666666666667,3.0482706610451284,0.79573,0.8362563169804182,132.91,171.85787301500426,3.0,5.0,0.5,5.0,2.844
2021-01-09,1.0,4.0,4.0,4.0,1.0,1.0,1.0,368.2,368.2,0.83,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,9,1,1,1.0,1.0,3.0,2.6457513110645903,0.9480000000000005,0.9230991279380563,224.73333333333335,197.0939200821104,0.5714285714285714,0.786795792469443,1.7142857142857142,2.21466970556828,0.5491428571428572,0.7404312771557378,116.42857142857143,160.28235205708802,1.2142857142857142,1.121713759495603,4.071428571428571,3.5833865742701176,1.0539214285714287,0.9721363826277523,213.77142857142854,222.59078849062712,0.9,0.959525744924239,2.933333333333333,3.0505322693649353,0.8013966666666668,0.8370721278539166,140.81666666666666,177.14216010046118,3.0,4.0,0.6,-1.0,-2.6879999999999997
2021-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,10,1,1,1.0,1.0,3.0,2.6457513110645907,0.9480000000000005,0.9230991279380563,224.73333333333335,197.0939200821104,0.5714285714285714,0.786795792469443,1.7142857142857142,2.21466970556828,0.5491428571428572,0.7404312771557378,116.42857142857143,160.28235205708802,1.1428571428571428,1.1673205911990776,3.7857142857142856,3.745326758438109,0.9824928571428572,1.0123108822159068,200.81428571428572,229.78358667079917,0.9,0.959525744924239,2.933333333333333,3.0505322693649353,0.8013966666666668,0.8370721278539166,140.81666666666666,177.14216010046118,3.0,4.0,0.6,-4.0,-0.15600000000000014
2021-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,11,1,1,0.3333333333333333,0.5773502691896258,1.3333333333333333,2.309401076758504,0.3333333333333339,0.5773502691896258,122.73333333333333,212.5803691156202,0.5714285714285714,0.786795792469443,1.7142857142857142,2.21466970556828,0.5491428571428572,0.7404312771557378,116.42857142857143,160.28235205708802,1.0,1.176696810829105,3.2857142857142856,3.7504578475079615,0.8783285714285715,1.034372726623444,182.25714285714284,235.08302531490605,0.9,0.959525744924239,2.933333333333333,3.0505322693649353,0.8013966666666668,0.8370721278539166,140.81666666666666,177.14216010046118,1.0,4.0,0.2,0.0,1.0
2021-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,12,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.786795792469443,1.7142857142857142,2.21466970556828,0.5491428571428572,0.7404312771557378,116.42857142857143,160.28235205708802,0.9285714285714286,1.2066664642907576,3.0,3.843075691322089,0.8069,1.0595455760335695,173.77142857142854,239.64960456264674,0.9,0.959525744924239,2.933333333333333,3.0505322693649353,0.8013966666666668,0.8370721278539166,140.81666666666666,177.14216010046118,0.0,4.0,0.0,0.0,0.0
2021-01-13,2.0,5.0,2.5,3.0,1.5350000000000001,0.7675000000000001,1.0,246.8,123.4,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.535,1.0,3.0,1.0,2,0,13,1,1,0.6666666666666666,1.1547005383792517,1.6666666666666667,2.8867513459481287,0.5116666666666673,0.8862326632060756,82.26666666666667,142.49004643599966,0.7142857142857143,0.9511897312113418,2.0,2.5166114784235805,0.6255714285714287,0.8182485069021634,131.57142857142858,167.79957999833897,0.9285714285714286,1.2066664642907576,2.857142857142857,3.718087656870909,0.7775428571428572,1.0308619908483507,174.46428571428572,239.86070831965034,0.9,0.959525744924239,2.9,3.021189535083251,0.7873300000000001,0.820362016870684,141.71666666666667,177.62521583055297,2.0,5.0,0.3333333333333333,5.0,1.5350000000000001
2021-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,14,1,1,0.6666666666666666,1.1547005383792517,1.6666666666666667,2.8867513459481287,0.5116666666666673,0.8862326632060756,82.26666666666667,142.49004643599966,0.7142857142857143,0.9511897312113418,2.0,2.5166114784235805,0.6255714285714287,0.8182485069021634,131.57142857142858,167.79957999833897,0.6428571428571429,0.8418973861410971,1.9285714285714286,2.3685206585314154,0.5239071428571428,0.6695131278821911,133.96428571428572,215.07084202167454,0.9,0.959525744924239,2.9,3.021189535083251,0.7873300000000001,0.820362016870684,141.71666666666667,177.62521583055297,2.0,5.0,0.3333333333333333,-5.0,-3.0700000000000003
2021-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,15,1,1,0.6666666666666666,1.1547005383792517,1.6666666666666667,2.8867513459481287,0.5116666666666673,0.8862326632060756,82.26666666666667,142.49004643599966,0.42857142857142855,0.786795792469443,1.2857142857142858,2.2146697055682805,0.36214285714285727,0.6374680197394041,87.85714285714288,154.0829523032192,0.5714285714285714,0.8516306272526418,1.5714285714285714,2.2434275189912003,0.4524785714285714,0.6681551802464094,81.67142857142858,131.0365681701189,0.8666666666666667,0.9732042112432577,2.8,3.0670664407091244,0.7569300000000001,0.8323925309736315,137.06333333333333,179.50125632704763,2.0,3.0,0.5,0.0,1.5350000000000001
2021-01-16,1.0,2.0,2.0,2.0,0.515,0.515,0.515,74.3,74.3,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.515,0.0,0.0,0.0,5,1,16,1,1,0.3333333333333333,0.5773502691896258,0.6666666666666666,1.1547005383792517,0.17166666666666727,0.2973353886326573,24.766666666666666,42.897125000789195,0.42857142857142855,0.786795792469443,1.0,1.9148542155126738,0.29285714285714304,0.580386775800251,45.87142857142859,92.82727175217606,0.5,0.759554525312752,1.3571428571428572,2.0232168923292853,0.421,0.6528288737958368,81.15,131.05139772682267,0.9,0.959525744924239,2.8666666666666667,3.0255615988615645,0.7740966666666667,0.8214828625338328,139.54,178.05163838346007,1.0,3.0,0.25,2.0,0.515
2021-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,17,1,1,0.3333333333333333,0.5773502691896258,0.6666666666666666,1.1547005383792517,0.17166666666666727,0.2973353886326573,24.766666666666666,42.897125000789195,0.42857142857142855,0.786795792469443,1.0,1.9148542155126738,0.29285714285714304,0.580386775800251,45.87142857142859,92.82727175217606,0.5,0.759554525312752,1.3571428571428572,2.0232168923292853,0.421,0.6528288737958368,81.15,131.05139772682267,0.8666666666666667,0.9732042112432577,2.7666666666666666,3.0702502799623996,0.7407633333333333,0.8322186530835681,133.96333333333334,179.7639265783058,1.0,3.0,0.25,-2.0,-1.03
2021-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,18,1,1,0.3333333333333333,0.5773502691896258,0.6666666666666666,1.1547005383792517,0.17166666666666727,0.2973353886326573,24.766666666666666,42.897125000789195,0.42857142857142855,0.786795792469443,1.0,1.9148542155126738,0.29285714285714304,0.580386775800251,45.87142857142859,92.82727175217606,0.5,0.759554525312752,1.3571428571428572,2.0232168923292853,0.421,0.6528288737958368,81.15,131.05139772682267,0.8333333333333334,0.9855274566525756,2.6666666666666665,3.1109742717580016,0.70883,0.8419188904131331,131.53,181.106657753818,1.0,3.0,0.25,0.0,0.515
2021-01-19,1.0,2.0,2.0,2.0,1.0,1.0,1.0,173.5,173.5,0.99,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,19,1,1,0.3333333333333333,0.5773502691896258,0.6666666666666666,1.1547005383792517,0.3333333333333339,0.5773502691896258,57.833333333333336,100.17027170440007,0.5714285714285714,0.786795792469443,1.2857142857142858,1.8898223650461334,0.4357142857142859,0.6181317859177814,70.65714285714287,101.31301096343024,0.5714285714285714,0.7559289460184564,1.5,1.9903613896823964,0.49242857142857144,0.657909476387809,93.54285714285716,130.9906439071463,0.8,0.9613209303008465,2.566666666666667,3.081461065606796,0.6921633333333332,0.8305895660492512,130.57666666666668,180.7973826544859,1.0,4.0,0.2,2.0,1.0
2021-01-20,2.0,6.0,3.0,4.0,1.9809999999999999,0.9904999999999999,1.0,198.7,99.35,0.935,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,20,1,1,1.0,1.0,2.6666666666666665,3.055050463303893,0.9936666666666673,0.9905151858166199,124.06666666666666,108.1811597891857,0.5714285714285714,0.786795792469443,1.4285714285714286,2.2253945610567447,0.49942857142857155,0.7575820873328646,63.7857142857143,88.15148757624407,0.6428571428571429,0.8418973861410971,1.7142857142857142,2.301456777066056,0.5625,0.7603875277170805,97.67857142857143,133.48767260037064,0.8666666666666667,0.9732042112432577,2.7666666666666666,3.103761159195941,0.7581966666666666,0.852130992635049,137.2,179.48370207443566,3.0,4.0,0.6,4.0,-0.019000000000000128
2021-01-21,2.0,7.0,3.5,4.0,1.6720000000000002,0.8360000000000001,1.0,259.0,129.5,0.845,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.672,0.0,0.0,0.0,3,0,21,1,1,1.6666666666666667,0.5773502691896257,5.0,2.6457513110645903,1.5510000000000008,0.5015685396832619,210.4,43.934382890852106,0.8571428571428571,0.899735410842437,2.4285714285714284,2.935821455580636,0.7382857142857144,0.8336375539936838,100.7857142857143,108.84324245708302,0.7857142857142857,0.8925823753039823,2.2142857142857144,2.6363894724697703,0.6819285714285714,0.795726998438508,116.17857142857143,136.81499680827523,0.9,0.9948141396330247,2.9,3.1985988311694578,0.7819300000000001,0.8677180426168152,141.94666666666666,180.79828106699898,5.0,6.0,0.7142857142857143,1.0,-1.2899999999999996
2021-01-22,4.0,17.0,4.25,5.0,3.1978,0.79945,1.0,752.3,188.075,0.8125,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.649,2.0,9.0,1.5488,4,0,22,1,1,2.6666666666666665,1.1547005383792517,10.0,6.082762530298219,2.2836000000000003,0.8066544985308146,403.3333333333333,303.7142132553781,1.4285714285714286,1.3972762620115435,4.857142857142857,6.01189297500023,1.1951142857142858,1.16997206153049,208.2571428571429,259.6611436542044,0.9285714285714286,1.2066664642907576,3.0714285714285716,4.730657552510102,0.7786285714285714,1.003058611239851,148.05714285714285,214.42756608911338,1.0333333333333334,1.1290317283753202,3.466666666666667,4.057630813182978,0.8885233333333334,0.9598716260012573,167.02333333333334,210.21087061909225,8.0,10.0,0.7272727272727273,10.0,1.8347999999999995
2021-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,23,1,1,2.0,2.0,8.0,8.54400374531753,1.623266666666667,1.5994569119964854,337.09999999999997,382.1825872537889,1.2857142857142858,1.496026483086191,4.571428571428571,6.214422549122935,1.1215428571428574,1.23429204925623,197.64285714285714,267.45134671028063,0.8571428571428571,1.2314558524297647,2.7857142857142856,4.790673173004962,0.7072,1.0215175016385414,121.75714285714285,207.82828235121164,1.0333333333333334,1.1290317283753202,3.466666666666667,4.057630813182978,0.8885233333333334,0.9598716260012573,167.02333333333334,210.21087061909225,6.0,9.0,0.6,-17.0,-4.723599999999999
2021-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,24,1,1,1.3333333333333333,2.3094010767585034,5.666666666666667,9.814954576223638,1.0659333333333338,1.846250690814585,250.76666666666665,434.3406075113555,1.2857142857142858,1.496026483086191,4.571428571428571,6.214422549122935,1.1215428571428574,1.23429204925623,197.64285714285714,267.45134671028063,0.8571428571428571,1.2314558524297647,2.7857142857142856,4.790673173004962,0.7072,1.0215175016385414,121.75714285714285,207.82828235121164,1.0,1.144702942944679,3.3333333333333335,4.104945153426984,0.8551900000000001,0.9731386467295496,164.81666666666666,211.64829818932336,4.0,9.0,0.4,0.0,3.1978
2021-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2857142857142858,1.496026483086191,4.571428571428571,6.214422549122935,1.1215428571428574,1.23429204925623,197.64285714285714,267.45134671028063,0.8571428571428571,1.2314558524297647,2.7857142857142856,4.790673173004962,0.7072,1.0215175016385414,121.75714285714285,207.82828235121164,0.9666666666666667,1.159171325093725,3.2,4.147288270665545,0.8218566666666668,0.9850610450831098,156.57999999999998,213.13859567313753,0.0,9.0,0.0,0.0,0.0
2021-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,26,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,1.573591584938886,4.285714285714286,6.395683067879605,0.9786857142857145,1.3064640413836777,172.85714285714286,277.8971143975339,0.8571428571428571,1.2314558524297647,2.7857142857142856,4.790673173004962,0.7072,1.0215175016385414,121.75714285714285,207.82828235121164,0.9333333333333333,1.1724814044061265,3.066666666666667,4.184811068394954,0.7885233333333335,0.995687123923537,150.53333333333333,214.9753928714397,0.0,8.0,0.0,0.0,0.0
2021-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,27,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,1.5735915849388862,3.4285714285714284,6.528326555791124,0.6956857142857145,1.2671265754040673,144.4714285714286,284.8778493453272,0.7142857142857143,1.2043875831929909,2.4285714285714284,4.799267343352214,0.5975571428571429,1.0081228288368336,104.1285714285714,206.87084201193093,0.8666666666666667,1.1665845619713502,2.8333333333333335,4.152965980691584,0.7399133333333334,0.9974566435079568,141.87333333333333,215.6537277647909,0.0,6.0,0.0,0.0,0.0
2021-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,28,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,1.5118578920369088,2.4285714285714284,6.425396041156862,0.45682857142857153,1.2086547917889074,107.47142857142858,284.3426730448415,0.7142857142857143,1.2043875831929909,2.4285714285714284,4.799267343352214,0.5975571428571429,1.0081228288368336,104.1285714285714,206.87084201193093,0.8333333333333334,1.1768846465411849,2.7,4.178351432042926,0.7065800000000001,1.0051448042532178,137.91333333333333,217.1773940946596,0.0,4.0,0.0,0.0,0.0
2021-01-29,1.0,3.0,3.0,3.0,1.0,1.0,1.0,107.2,107.2,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,29,1,1,0.3333333333333333,0.5773502691896258,1.0,1.7320508075688772,0.3333333333333339,0.5773502691896258,35.733333333333334,61.891948857127886,0.14285714285714285,0.37796447300922725,0.42857142857142855,1.1338934190276817,0.142857142857143,0.37796447300922725,15.314285714285731,40.517791506589155,0.7857142857142857,1.1883130530663688,2.642857142857143,4.7492046760426145,0.6689857142857143,0.9979019697939687,111.78571428571426,204.69262456046278,0.8,1.1566896880679627,2.566666666666667,4.099481324074642,0.6750466666666666,0.9794310289682195,133.58333333333334,216.42530300685536,1.0,1.0,0.5,3.0,1.0
2021-01-30,1.0,3.0,3.0,3.0,1.0,1.0,1.0,285.8,285.8,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,5,1,30,1,1,0.6666666666666666,0.5773502691896258,2.0,1.7320508075688772,0.6666666666666673,0.5773502691896258,131.0,144.37880730910615,0.2857142857142857,0.4879500364742666,0.8571428571428571,1.4638501094227998,0.28571428571428586,0.4879500364742666,56.14285714285716,108.86485287031894,0.7857142857142857,1.1883130530663688,2.7142857142857144,4.746311465493232,0.7036285714285714,1.0005600550373102,126.89285714285714,209.46241617819842,0.7,0.9878573120474028,2.2333333333333334,3.5977323637146124,0.5900166666666666,0.8186917301542666,124.21000000000001,202.65833035448833,2.0,2.0,0.6666666666666666,0.0,-1.0
2021-01-31,1.0,2.0,2.0,2.0,0.936,0.936,0.936,86.8,86.8,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,31,1,1,1.0,0.0,2.6666666666666665,0.5773502691896257,0.9786666666666672,0.036950417228136016,159.93333333333334,109.4799220557511,0.42857142857142855,0.5345224838248488,1.1428571428571428,1.4638501094227998,0.41942857142857154,0.5235541542008356,68.54285714285716,106.31780749468167,0.8571428571428571,1.167320591199078,2.857142857142857,4.688072309384952,0.7704857142857142,0.9810077447017614,133.09285714285713,206.68371028917858,0.7,0.9878573120474028,2.1333333333333333,3.559671946656894,0.5878833333333334,0.817669310141407,102.7,167.02574858283114,3.0,3.0,0.75,-1.0,-0.06399999999999995
