date,global_demand_kbpd
2023-02-20,83710.1
2023-02-21,82986.4
2023-02-22,83164.5
2023-02-23,84253.5
2023-02-24,83119.1
2023-02-25,79693.0
2023-02-26,81601.6
2023-02-27,81809.7
2023-02-28,83246.29999999999
2023-03-01,81652.8
2023-03-02,81943.3
2023-03-03,81111.7
2023-03-04,80174.4
2023-03-05,78704.5
2023-03-06,81541.0
2023-03-07,81910.40000000001
2023-03-08,80957.5
2023-03-09,81278.9
2023-03-10,81282.8
2023-03-11,79437.1
2023-03-12,78672.2
2023-03-13,81566.1
2023-03-14,81837.7
2023-03-15,82197.4
2023-03-16,82015.5
2023-03-17,81063.2
2023-03-18,78612.3
2023-03-19,79290.3
2023-03-20,82796.1
2023-03-21,81547.9
2023-03-22,82064.3
2023-03-23,81689.5
2023-03-24,81826.6
2023-03-25,79413.5
2023-03-26,79247.7
2023-03-27,81981.0
2023-03-28,81485.40000000001
2023-03-29,81345.7
2023-03-30,82178.5
2023-03-31,82289.5
2023-04-01,77567.9
2023-04-02,78148.7
2023-04-03,80321.6
2023-04-04,80416.6
2023-04-05,79327.4
2023-04-06,79907.8
2023-04-07,80069.0
2023-04-08,77904.5
2023-04-09,77786.0
2023-04-10,80453.0
2023-04-11,80381.8
2023-04-12,80004.0
2023-04-13,79469.5
2023-04-14,79770.3
2023-04-15,77385.4
2023-04-16,78532.4
2023-04-17,79580.8
2023-04-18,79262.5
2023-04-19,80783.8
2023-04-20,79368.8
2023-04-21,80763.90000000001
2023-04-22,77939.1
2023-04-23,77748.3
2023-04-24,79430.0
2023-04-25,80726.8
2023-04-26,79915.2
2023-04-27,78929.6
2023-04-28,79031.9
2023-04-29,76941.5
2023-04-30,77746.8
2023-05-01,79929.4
2023-05-02,80608.5
2023-05-03,80385.0
2023-05-04,80106.5
2023-05-05,80261.0
2023-05-06,78398.9
2023-05-07,78187.9
2023-05-08,81710.1
2023-05-09,80869.6
2023-05-10,80695.9
2023-05-11,81271.3
2023-05-12,81497.1
2023-05-13,78488.7
2023-05-14,78996.4
2023-05-15,81198.0
2023-05-16,80072.1
2023-05-17,81771.3
2023-05-18,79800.8
2023-05-19,81082.1
2023-05-20,77696.40000000001
2023-05-21,78104.0
2023-05-22,80005.0
2023-05-23,79380.6
2023-05-24,81718.2
2023-05-25,80950.9
2023-05-26,81513.3
2023-05-27,78404.3
2023-05-28,77421.2
2023-05-29,80426.3
2023-05-30,80116.3
2023-05-31,79337.5
2023-06-01,85704.0
2023-06-02,85288.5
2023-06-03,81865.0
2023-06-04,82343.0
2023-06-05,85878.3
2023-06-06,84531.0
2023-06-07,84663.40000000001
2023-06-08,84436.1
2023-06-09,83612.0
2023-06-10,81981.0
2023-06-11,82640.4
2023-06-12,84163.9
2023-06-13,85056.2
2023-06-14,83977.6
2023-06-15,83980.0
2023-06-16,83509.3
2023-06-17,81777.3
2023-06-18,82401.09999999999
2023-06-19,84120.1
2023-06-20,84041.5
2023-06-21,84955.7
2023-06-22,84011.6
2023-06-23,84773.7
2023-06-24,82392.2
2023-06-25,82806.8
2023-06-26,83904.5
2023-06-27,84923.5
2023-06-28,85059.1
2023-06-29,84841.29999999999
2023-06-30,84748.1
2023-07-01,84969.8
2023-07-02,84293.8
2023-07-03,86229.2
2023-07-04,85205.8
2023-07-05,86683.8
2023-07-06,86790.4
2023-07-07,85817.1
2023-07-08,83403.8
2023-07-09,84928.2
2023-07-10,85848.8
2023-07-11,86561.0
2023-07-12,86229.1
2023-07-13,86537.0
2023-07-14,86216.09999999999
2023-07-15,84427.0
2023-07-16,84019.0
2023-07-17,87202.4
2023-07-18,86458.2
2023-07-19,87092.5
2023-07-20,86056.0
2023-07-21,85679.6
2023-07-22,85117.2
2023-07-23,84205.3
2023-07-24,86943.3
2023-07-25,85645.7
2023-07-26,85599.7
2023-07-27,87642.5
2023-07-28,86830.2
2023-07-29,85342.2
2023-07-30,83936.9
2023-07-31,85490.0
2023-08-01,85477.4
2023-08-02,85629.8
2023-08-03,85944.0
2023-08-04,85790.3
2023-08-05,83138.0
2023-08-06,83129.9
2023-08-07,86126.7
2023-08-08,84529.6
2023-08-09,84657.2
2023-08-10,85456.5
2023-08-11,85255.8
2023-08-12,82101.2
2023-08-13,83822.7
2023-08-14,85766.0
2023-08-15,84614.40000000001
2023-08-16,84300.9
2023-08-17,85379.1
2023-08-18,85537.7
2023-08-19,83357.2
2023-08-20,83883.8
2023-08-21,86023.7
2023-08-22,84992.4
2023-08-23,85172.3
2023-08-24,85213.5
2023-08-25,86526.0
2023-08-26,82906.6
2023-08-27,83891.9
2023-08-28,85164.40000000001
2023-08-29,84002.4
2023-08-30,85566.6
2023-08-31,86133.0
2023-09-01,81547.2
2023-09-02,78251.5
2023-09-03,79955.6
2023-09-04,81446.1
2023-09-05,80830.7
2023-09-06,79855.8
2023-09-07,82206.4
2023-09-08,82000.40000000001
2023-09-09,78329.4
2023-09-10,79212.7
2023-09-11,80737.6
2023-09-12,81635.0
2023-09-13,81260.1
2023-09-14,82493.0
2023-09-15,82010.0
2023-09-16,79939.5
2023-09-17,79186.4
2023-09-18,81722.1
2023-09-19,82631.1
2023-09-20,81024.3
2023-09-21,81628.5
2023-09-22,81605.4
2023-09-23,79311.2
2023-09-24,79876.90000000001
2023-09-25,81369.9
2023-09-26,81175.7
2023-09-27,80995.7
2023-09-28,81874.59999999999
2023-09-29,82194.5
2023-09-30,78682.5
2023-10-01,77749.7
2023-10-02,79112.5
2023-10-03,80293.0
2023-10-04,79123.1
2023-10-05,80339.1
2023-10-06,80558.5
2023-10-07,77994.4
2023-10-08,77445.3
2023-10-09,80988.1
2023-10-10,79941.3
2023-10-11,79665.5
2023-10-12,79147.3
2023-10-13,80786.0
2023-10-14,77222.9
2023-10-15,77708.5
2023-10-16,80740.8
2023-10-17,80130.6
2023-10-18,79173.4
2023-10-19,79223.1
2023-10-20,80096.6
2023-10-21,77019.9
2023-10-22,78204.7
2023-10-23,80854.5
2023-10-24,80410.7
2023-10-25,78517.5
2023-10-26,79279.8
2023-10-27,78591.6
2023-10-28,77763.2
2023-10-29,77199.0
2023-10-30,80179.90000000001
2023-10-31,78752.1
2023-11-01,80747.7
2023-11-02,80441.3
2023-11-03,80975.8
2023-11-04,78412.6
2023-11-05,78872.8
2023-11-06,81416.8
2023-11-07,80567.3
2023-11-08,80230.0
2023-11-09,81359.0
2023-11-10,80391.1
2023-11-11,77566.9
2023-11-12,77987.3
2023-11-13,80649.5
2023-11-14,80643.9
2023-11-15,80993.6
2023-11-16,80715.9
2023-11-17,80824.4
2023-11-18,78990.4
2023-11-19,77591.8
2023-11-20,79959.6
2023-11-21,80916.1
2023-11-22,81426.8
2023-11-23,81127.3
2023-11-24,80007.5
2023-11-25,78446.2
2023-11-26,78246.5
2023-11-27,81724.1
2023-11-28,80863.9
2023-11-29,80592.5
2023-11-30,80573.6
2023-12-01,84324.3
2023-12-02,82461.5
2023-12-03,82788.8
2023-12-04,85186.3
2023-12-05,84244.8
2023-12-06,84735.2
2023-12-07,84829.9
2023-12-08,85049.59999999999
2023-12-09,83249.4
2023-12-10,81807.0
2023-12-11,85024.2
2023-12-12,84178.9
2023-12-13,83951.4
2023-12-14,84498.6
2023-12-15,86144.4
2023-12-16,81935.2
2023-12-17,82169.59999999999
2023-12-18,85325.9
2023-12-19,84152.2
2023-12-20,83597.2
2023-12-21,84489.6
2023-12-22,83899.09999999999
2023-12-23,82731.1
2023-12-24,82818.3
2023-12-25,84920.4
2023-12-26,85518.8
2023-12-27,84872.5
2023-12-28,84770.0
2023-12-29,86099.8
2023-12-30,81627.1
2023-12-31,82452.0
2024-01-01,84646.2
2024-01-02,84319.7
2024-01-03,84865.5
2024-01-04,84041.1
2024-01-05,83729.8
2024-01-06,83897.4
2024-01-07,82695.3
2024-01-08,84502.7
2024-01-09,84408.2
2024-01-10,84801.9
2024-01-11,85647.1
2024-01-12,85238.8
2024-01-13,82023.1
2024-01-14,82663.1
2024-01-15,83672.4
2024-01-16,85347.40000000001
2024-01-17,83647.3
2024-01-18,85129.0
2024-01-19,84812.2
2024-01-20,81569.6
2024-01-21,80807.5
2024-01-22,85534.4
2024-01-23,85363.2
2024-01-24,85692.7
2024-01-25,85229.3
2024-01-26,83967.9
2024-01-27,83386.5
2024-01-28,83042.2
2024-01-29,84598.1
2024-01-30,84930.09999999999
2024-01-31,84546.09999999999
2024-02-01,84516.2
2024-02-02,85707.7
2024-02-03,81856.59999999999
2024-02-04,81752.3
2024-02-05,83598.7
2024-02-06,84787.7
2024-02-07,83551.3
2024-02-08,83056.40000000001
2024-02-09,84866.0
2024-02-10,81605.2
2024-02-11,81372.4
2024-02-12,83978.2
2024-02-13,84545.8
2024-02-14,84067.5
2024-02-15,83877.5
2024-02-16,83068.5
2024-02-17,81382.3
2024-02-18,81792.4
2024-02-19,85003.1
2024-02-20,84434.2
2024-02-21,84958.8
2024-02-22,84144.2
2024-02-23,84220.09999999999
2024-02-24,82275.6
2024-02-25,81761.0
2024-02-26,84222.7
2024-02-27,83469.5
2024-02-28,83883.0
2024-02-29,85268.7
2024-03-01,81309.1
2024-03-02,79580.7
2024-03-03,79585.5
2024-03-04,82965.3
2024-03-05,82630.4
2024-03-06,82707.0
2024-03-07,84018.4
2024-03-08,82754.3
2024-03-09,80729.6
2024-03-10,80500.5
2024-03-11,82666.1
2024-03-12,83339.09999999999
2024-03-13,82192.4
2024-03-14,82800.5
2024-03-15,82638.8
2024-03-16,80883.5
2024-03-17,80564.59999999999
2024-03-18,81684.4
2024-03-19,81695.1
2024-03-20,82232.5
2024-03-21,81939.2
2024-03-22,82717.5
2024-03-23,79828.0
2024-03-24,80178.6
2024-03-25,82521.2
2024-03-26,82264.8
2024-03-27,82942.5
2024-03-28,81949.7
2024-03-29,83486.3
2024-03-30,80085.9
2024-03-31,80250.3
2024-04-01,80802.59999999999
2024-04-02,80056.4
2024-04-03,81032.9
2024-04-04,81564.7
2024-04-05,80702.5
2024-04-06,77738.8
2024-04-07,77931.5
2024-04-08,80635.1
2024-04-09,81079.8
2024-04-10,80148.7
2024-04-11,81130.5
2024-04-12,80514.7
2024-04-13,78353.2
2024-04-14,78065.2
2024-04-15,80849.8
2024-04-16,81795.2
2024-04-17,81865.7
2024-04-18,80484.2
2024-04-19,79752.59999999999
2024-04-20,78569.4
2024-04-21,77152.9
2024-04-22,82446.4
2024-04-23,81312.7
2024-04-24,80432.2
2024-04-25,80871.9
2024-04-26,80548.40000000001
2024-04-27,77147.7
2024-04-28,78497.5
2024-04-29,80788.90000000001
2024-04-30,80615.0
2024-05-01,81596.9
2024-05-02,81774.5
2024-05-03,81398.4
2024-05-04,80600.3
2024-05-05,79108.1
2024-05-06,81049.3
2024-05-07,82088.2
2024-05-08,82546.0
2024-05-09,81648.8
2024-05-10,80810.0
2024-05-11,78171.5
2024-05-12,79784.6
2024-05-13,81626.09999999999
2024-05-14,81753.5
2024-05-15,82233.90000000001
2024-05-16,81188.7
2024-05-17,81992.5
2024-05-18,79807.20000000001
2024-05-19,79630.0
2024-05-20,80411.4
2024-05-21,81746.0
2024-05-22,80885.6
2024-05-23,81488.0
2024-05-24,81813.9
2024-05-25,78749.1
2024-05-26,79120.6
2024-05-27,82128.7
2024-05-28,81353.2
2024-05-29,81468.1
2024-05-30,81649.3
2024-05-31,83127.0
2024-06-01,83868.1
2024-06-02,83685.5
2024-06-03,84925.2
2024-06-04,86533.70000000001
2024-06-05,87007.8
2024-06-06,85979.1
2024-06-07,84743.3
2024-06-08,83852.1
2024-06-09,83472.90000000001
2024-06-10,86511.3
2024-06-11,86133.8
2024-06-12,84654.90000000001
2024-06-13,86452.8
2024-06-14,86414.3
2024-06-15,83927.2
2024-06-16,82023.5
2024-06-17,85509.8
2024-06-18,85224.4
2024-06-19,86797.3
2024-06-20,85992.8
2024-06-21,86709.7
2024-06-22,82742.8
2024-06-23,82541.1
2024-06-24,85921.4
2024-06-25,85485.0
2024-06-26,86030.9
2024-06-27,86094.0
2024-06-28,85810.2
2024-06-29,83070.59999999999
2024-06-30,83543.4
2024-07-01,86590.0
2024-07-02,88521.1
2024-07-03,87618.5
2024-07-04,87248.2
2024-07-05,87619.5
2024-07-06,85743.5
2024-07-07,86326.6
2024-07-08,86188.5
2024-07-09,87847.4
2024-07-10,87681.9
2024-07-11,86610.5
2024-07-12,87640.2
2024-07-13,85338.90000000001
2024-07-14,85230.7
2024-07-15,86986.8
2024-07-16,87537.2
2024-07-17,88543.6
2024-07-18,87318.0
2024-07-19,88720.9
2024-07-20,84542.9
2024-07-21,85130.5
2024-07-22,87141.2
2024-07-23,87404.70000000001
2024-07-24,87712.3
2024-07-25,88231.7
2024-07-26,88376.3
2024-07-27,84802.1
2024-07-28,85287.5
2024-07-29,88122.3
2024-07-30,86168.40000000001
2024-07-31,87001.40000000001
2024-08-01,86042.9
2024-08-02,85892.3
2024-08-03,84386.5
2024-08-04,84596.0
2024-08-05,87178.0
2024-08-06,87559.5
2024-08-07,85984.2
2024-08-08,87371.1
2024-08-09,86311.2
2024-08-10,84407.4
2024-08-11,83850.6
2024-08-12,85620.1
2024-08-13,87233.3
2024-08-14,86022.0
2024-08-15,86435.6
2024-08-16,86694.7
2024-08-17,83221.4
2024-08-18,83757.0
2024-08-19,87464.4
2024-08-20,86740.7
2024-08-21,86059.3
2024-08-22,87165.3
2024-08-23,87064.3
2024-08-24,85054.2
2024-08-25,83889.4
2024-08-26,86684.7
2024-08-27,87046.8
2024-08-28,87237.1
2024-08-29,87066.40000000001
2024-08-30,85750.2
2024-08-31,84404.2
2024-09-01,80240.2
2024-09-02,84065.3
2024-09-03,82882.9
2024-09-04,82345.29999999999
2024-09-05,81737.9
2024-09-06,81329.0
2024-09-07,79973.3
2024-09-08,79730.4
2024-09-09,81281.7
2024-09-10,83176.2
2024-09-11,82441.1
2024-09-12,81670.0
2024-09-13,83025.5
2024-09-14,79969.0
2024-09-15,79901.1
2024-09-16,82183.5
2024-09-17,82194.5
2024-09-18,81539.3
2024-09-19,82040.6
2024-09-20,83555.8
2024-09-21,79350.3
2024-09-22,80538.40000000001
2024-09-23,82654.3
2024-09-24,82875.59999999999
2024-09-25,83192.8
2024-09-26,82767.9
2024-09-27,82466.3
2024-09-28,80151.1
2024-09-29,80406.2
2024-09-30,82071.4
2024-10-01,81172.7
2024-10-02,79864.4
2024-10-03,81496.5
2024-10-04,80970.9
2024-10-05,78168.4
2024-10-06,77660.9
2024-10-07,80919.5
2024-10-08,81837.6
2024-10-09,80122.2
2024-10-10,81402.7
2024-10-11,80598.4
2024-10-12,78738.4
2024-10-13,78377.5
2024-10-14,81103.3
2024-10-15,80699.3
2024-10-16,80900.90000000001
2024-10-17,81076.6
2024-10-18,80181.59999999999
2024-10-19,78714.8
2024-10-20,79024.8
2024-10-21,81397.8
2024-10-22,80833.0
2024-10-23,80218.6
2024-10-24,80842.6
2024-10-25,80705.4
2024-10-26,80144.3
2024-10-27,79466.3
2024-10-28,81992.6
2024-10-29,81911.4
2024-10-30,80178.1
2024-10-31,80847.9
2024-11-01,81652.09999999999
2024-11-02,79579.3
2024-11-03,78522.5
2024-11-04,81238.2
2024-11-05,81647.40000000001
2024-11-06,81812.8
2024-11-07,81076.5
2024-11-08,81822.8
2024-11-09,80536.3
2024-11-10,79686.7
2024-11-11,81565.6
2024-11-12,81270.3
2024-11-13,81492.5
2024-11-14,81614.0
2024-11-15,80962.1
2024-11-16,78414.6
2024-11-17,79768.6
2024-11-18,80567.9
2024-11-19,81485.0
2024-11-20,81867.09999999999
2024-11-21,81462.7
2024-11-22,83074.8
2024-11-23,79301.9
2024-11-24,79828.4
2024-11-25,82011.9
2024-11-26,81182.5
2024-11-27,81997.2
2024-11-28,81306.7
2024-11-29,81486.5
2024-11-30,79744.5
2024-12-01,83751.5
2024-12-02,87073.09999999999
2024-12-03,85618.2
2024-12-04,85070.7
2024-12-05,85785.0
2024-12-06,85524.0
2024-12-07,83034.3
2024-12-08,82730.1
2024-12-09,85995.6
2024-12-10,85818.2
2024-12-11,85593.0
2024-12-12,85595.40000000001
2024-12-13,87469.5
2024-12-14,83067.6
2024-12-15,84226.2
2024-12-16,86767.4
2024-12-17,86135.5
2024-12-18,85991.2
2024-12-19,85135.1
2024-12-20,85926.09999999999
2024-12-21,83339.4
2024-12-22,83180.5
2024-12-23,86639.6
2024-12-24,85957.6
2024-12-25,86561.9
2024-12-26,85855.90000000001
2024-12-27,85806.5
2024-12-28,84324.0
2024-12-29,82618.6
2024-12-30,87094.6
2024-12-31,85278.0
2025-01-01,85255.1
2025-01-02,86298.6
2025-01-03,84635.1
2025-01-04,83964.5
2025-01-05,84034.2
2025-01-06,84758.90000000001
2025-01-07,86249.7
2025-01-08,84832.7
2025-01-09,85807.6
2025-01-10,86597.1
2025-01-11,84014.9
2025-01-12,84047.8
2025-01-13,85424.9
2025-01-14,85706.90000000001
2025-01-15,85890.29999999999
2025-01-16,85322.1
2025-01-17,85375.5
2025-01-18,82499.1
2025-01-19,82333.2
2025-01-20,85696.8
2025-01-21,85937.4
2025-01-22,86802.2
2025-01-23,85953.70000000001
2025-01-24,86175.7
2025-01-25,83456.7
2025-01-26,83398.8
2025-01-27,87360.0
2025-01-28,87003.9
2025-01-29,86166.7
2025-01-30,86428.1
2025-01-31,84922.5
2025-02-01,83272.3
2025-02-02,83450.0
2025-02-03,85066.3
2025-02-04,85495.5
2025-02-05,85819.5
2025-02-06,86683.0
2025-02-07,84723.7
2025-02-08,81857.4
2025-02-09,82849.5
2025-02-10,84932.59999999999
2025-02-11,85509.7
2025-02-12,85821.1
2025-02-13,86498.4
2025-02-14,85865.8
2025-02-15,83043.09999999999
2025-02-16,82942.2
2025-02-17,85271.6
2025-02-18,85952.5
2025-02-19,83978.7
2025-02-20,86077.5
2025-02-21,84910.0
2025-02-22,83369.2
2025-02-23,82922.2
2025-02-24,85725.1
2025-02-25,86296.90000000001
2025-02-26,85255.1
2025-02-27,85134.90000000001
2025-02-28,85313.90000000001
2025-03-01,81030.5
2025-03-02,80607.59999999999
2025-03-03,82867.7
2025-03-04,83658.9
2025-03-05,82698.4
2025-03-06,83375.1
2025-03-07,82862.0
2025-03-08,80623.9
2025-03-09,80186.2
2025-03-10,83114.3
2025-03-11,83051.3
2025-03-12,83391.3
2025-03-13,83347.3
2025-03-14,82297.7
2025-03-15,79564.5
2025-03-16,80225.6
2025-03-17,82960.5
2025-03-18,84660.09999999999
2025-03-19,85213.9
2025-03-20,81865.7
2025-03-21,83201.0
2025-03-22,81345.9
2025-03-23,80250.1
2025-03-24,83885.2
2025-03-25,84186.5
2025-03-26,84364.8
2025-03-27,83082.2
2025-03-28,83156.7
2025-03-29,81435.5
2025-03-30,81983.1
2025-03-31,83265.0
2025-04-01,81390.1
2025-04-02,81561.5
2025-04-03,82580.1
2025-04-04,81670.3
2025-04-05,80575.2
2025-04-06,78326.8
2025-04-07,81001.0
2025-04-08,80986.6
2025-04-09,82537.0
2025-04-10,81791.1
2025-04-11,81198.2
2025-04-12,80324.0
2025-04-13,79721.59999999999
2025-04-14,82262.9
2025-04-15,80959.4
2025-04-16,82482.9
2025-04-17,82088.6
2025-04-18,82007.9
2025-04-19,78948.6
2025-04-20,79755.9
2025-04-21,81112.2
2025-04-22,81055.3
2025-04-23,81913.09999999999
2025-04-24,82081.0
2025-04-25,81037.6
2025-04-26,78933.5
2025-04-27,79412.6
2025-04-28,81801.1
2025-04-29,82096.3
2025-04-30,81549.0
2025-05-01,83399.1
2025-05-02,83778.1
2025-05-03,81040.2
2025-05-04,80331.6
2025-05-05,82122.1
2025-05-06,82233.3
2025-05-07,82761.90000000001
2025-05-08,82776.8
2025-05-09,82968.7
2025-05-10,80444.9
2025-05-11,80681.2
2025-05-12,82253.8
2025-05-13,82263.7
2025-05-14,83105.7
2025-05-15,82491.5
2025-05-16,82458.3
2025-05-17,81021.1
2025-05-18,80095.1
2025-05-19,81956.8
2025-05-20,82433.7
2025-05-21,82072.5
2025-05-22,82580.4
2025-05-23,83514.9
2025-05-24,80612.9
2025-05-25,78904.2
2025-05-26,82201.9
2025-05-27,84180.3
2025-05-28,82108.5
2025-05-29,82288.8
2025-05-30,82237.3
2025-05-31,80795.5
2025-06-01,85601.7
2025-06-02,85605.4
2025-06-03,87065.7
2025-06-04,86889.2
2025-06-05,85903.6
2025-06-06,87140.5
2025-06-07,83921.59999999999
2025-06-08,85271.8
2025-06-09,87298.1
2025-06-10,86866.0
2025-06-11,86543.0
2025-06-12,85822.8
2025-06-13,87270.5
2025-06-14,83784.2
2025-06-15,83315.8
2025-06-16,87434.59999999999
2025-06-17,86484.4
2025-06-18,87428.8
2025-06-19,88406.4
2025-06-20,86253.3
2025-06-21,84277.4
2025-06-22,85018.5
2025-06-23,87601.7
2025-06-24,86798.2
2025-06-25,86191.2
2025-06-26,86856.8
2025-06-27,86861.2
2025-06-28,85328.1
2025-06-29,83700.4
2025-06-30,87035.1
2025-07-01,88060.6
2025-07-02,88016.8
2025-07-03,88741.3
2025-07-04,87547.7
2025-07-05,85923.1
2025-07-06,86495.6
2025-07-07,88785.6
2025-07-08,88311.4
2025-07-09,88434.09999999999
2025-07-10,89102.8
2025-07-11,88670.0
2025-07-12,85596.2
2025-07-13,86466.40000000001
2025-07-14,88554.3
2025-07-15,87892.8
2025-07-16,88751.0
2025-07-17,87809.4
2025-07-18,88453.7
2025-07-19,85474.0
2025-07-20,86021.7
2025-07-21,88967.6
2025-07-22,88620.2
2025-07-23,89477.0
2025-07-24,88554.2
2025-07-25,89308.9
2025-07-26,86298.90000000001
2025-07-27,86561.5
2025-07-28,88334.5
2025-07-29,88479.4
2025-07-30,88917.2
2025-07-31,87876.7
2025-08-01,87098.5
2025-08-02,85764.2
2025-08-03,85802.4
2025-08-04,87450.3
2025-08-05,86627.20000000001
2025-08-06,88622.2
2025-08-07,87831.7
2025-08-08,87226.1
2025-08-09,86543.9
2025-08-10,85073.8
2025-08-11,87307.9
2025-08-12,88228.7
2025-08-13,86855.6
2025-08-14,87571.5
2025-08-15,87906.0
2025-08-16,84649.8
2025-08-17,85181.3
2025-08-18,87129.4
2025-08-19,88540.0
2025-08-20,87153.9
2025-08-21,88303.0
2025-08-22,86921.6
2025-08-23,85855.8
2025-08-24,85206.9
2025-08-25,86889.8
2025-08-26,88039.0
2025-08-27,86156.7
2025-08-28,87700.7
2025-08-29,87927.20000000001
2025-08-30,86391.2
2025-08-31,84258.7
2025-09-01,84045.90000000001
2025-09-02,83091.7
2025-09-03,84452.7
2025-09-04,83500.5
2025-09-05,83296.4
2025-09-06,82081.5
2025-09-07,81451.0
2025-09-08,82803.59999999999
2025-09-09,83528.7
2025-09-10,84055.6
2025-09-11,82221.6
2025-09-12,83727.9
2025-09-13,81522.1
2025-09-14,79842.3
2025-09-15,84364.5
2025-09-16,84101.3
2025-09-17,84439.5
2025-09-18,84582.9
2025-09-19,83645.5
2025-09-20,80905.6
2025-09-21,81569.8
2025-09-22,83270.0
2025-09-23,83765.5
2025-09-24,83191.6
2025-09-25,83342.90000000001
2025-09-26,83059.2
2025-09-27,81590.7
2025-09-28,80883.5
2025-09-29,83335.1
2025-09-30,84107.0
2025-10-01,80492.6
2025-10-02,82371.8
2025-10-03,82030.3
2025-10-04,80461.6
2025-10-05,79821.9
2025-10-06,81245.9
2025-10-07,80997.7
2025-10-08,82528.9
2025-10-09,81427.4
2025-10-10,81401.3
2025-10-11,80542.8
2025-10-12,79563.4
2025-10-13,82289.7
2025-10-14,81257.1
2025-10-15,82060.5
2025-10-16,81779.4
2025-10-17,81371.0
2025-10-18,78951.8
2025-10-19,79449.8
2025-10-20,81172.5
2025-10-21,81880.6
2025-10-22,82584.9
2025-10-23,82293.9
2025-10-24,81596.7
2025-10-25,80596.1
2025-10-26,79217.2
2025-10-27,81283.5
2025-10-28,82774.8
2025-10-29,81379.5
2025-10-30,82699.4
2025-10-31,81087.0
2025-11-01,80475.5
2025-11-02,80716.2
2025-11-03,82284.7
2025-11-04,82463.5
2025-11-05,82558.0
2025-11-06,82484.7
2025-11-07,82459.40000000001
2025-11-08,80678.0
2025-11-09,79349.6
2025-11-10,81674.4
2025-11-11,82085.3
2025-11-12,81721.0
2025-11-13,82755.7
2025-11-14,81532.7
2025-11-15,80967.4
2025-11-16,80725.2
2025-11-17,82354.3
2025-11-18,82517.40000000001
2025-11-19,82161.0
2025-11-20,81669.1
2025-11-21,81964.1
2025-11-22,79480.3
2025-11-23,80710.1
2025-11-24,81734.59999999999
2025-11-25,82662.5
2025-11-26,82909.8
2025-11-27,81830.5
2025-11-28,82964.2
2025-11-29,80803.59999999999
2025-11-30,80536.7
2025-12-01,87228.9
2025-12-02,86228.3
2025-12-03,86873.9
2025-12-04,86707.2
2025-12-05,87867.5
2025-12-06,85690.1
2025-12-07,84383.2
2025-12-08,85838.3
2025-12-09,87373.4
2025-12-10,85542.0
2025-12-11,86880.0
2025-12-12,86837.2
2025-12-13,84609.9
2025-12-14,84755.90000000001
2025-12-15,87005.40000000001
2025-12-16,87786.2
2025-12-17,85838.4
2025-12-18,86680.5
2025-12-19,88166.2
2025-12-20,84535.0
2025-12-21,83900.9
2025-12-22,87146.8
2025-12-23,86606.5
2025-12-24,87741.4
2025-12-25,85870.2
2025-12-26,87977.0
2025-12-27,85352.6
2025-12-28,84890.40000000001
2025-12-29,87388.70000000001
2025-12-30,87976.5
2025-12-31,87461.5
2026-01-01,86426.8
2026-01-02,87661.9
2026-01-03,85810.2
2026-01-04,83813.20000000001
2026-01-05,87001.9
2026-01-06,86896.9
2026-01-07,86261.1
2026-01-08,85907.3
2026-01-09,87354.0
2026-01-10,85061.90000000001
2026-01-11,83060.2
2026-01-12,87158.5
2026-01-13,87204.2
2026-01-14,86352.3
2026-01-15,87339.3
2026-01-16,86468.3
2026-01-17,85021.1
2026-01-18,86020.5
2026-01-19,87179.5
2026-01-20,87068.9
2026-01-21,87338.9
2026-01-22,86883.1
2026-01-23,87435.79999999999
2026-01-24,84771.2
2026-01-25,84003.6
2026-01-26,86426.5
2026-01-27,86185.0
2026-01-28,87347.0
2026-01-29,87518.1
2026-01-30,87658.2
2026-01-31,84487.1
2026-02-01,84314.7
2026-02-02,87322.0
2026-02-03,86421.5
2026-02-04,85412.3
2026-02-05,87680.2
2026-02-06,86467.59999999999
2026-02-07,83773.1
2026-02-08,85465.1
2026-02-09,85827.6
2026-02-10,85021.0
2026-02-11,87495.5
2026-02-12,86805.1
2026-02-13,86056.8
2026-02-14,85425.6
2026-02-15,83718.7
2026-02-16,86422.1
2026-02-17,85565.09999999999
2026-02-18,87113.5
2026-02-19,86524.1
2026-02-20,86381.6
2026-02-21,85520.9
2026-02-22,83554.2
2026-02-23,86520.3
2026-02-24,87309.4
2026-02-25,85733.6
2026-02-26,85884.5
2026-02-27,87092.0
2026-02-28,84869.4
2026-03-01,82512.09999999999
2026-03-02,83652.6
2026-03-03,84128.0
2026-03-04,84824.6
2026-03-05,84274.4
2026-03-06,84723.0
2026-03-07,83225.9
2026-03-08,81604.79999999999
2026-03-09,84373.1
2026-03-10,84958.0
2026-03-11,85394.7
2026-03-12,84149.6
2026-03-13,84111.5
2026-03-14,81725.0
2026-03-15,82487.1
2026-03-16,84190.7
2026-03-17,83652.6
2026-03-18,84086.6
2026-03-19,83876.8
2026-03-20,85142.0
2026-03-21,82118.8
2026-03-22,82386.3
2026-03-23,84421.5
2026-03-24,84243.3
2026-03-25,84753.90000000001
2026-03-26,84505.3
2026-03-27,84656.6
2026-03-28,81762.0
2026-03-29,82319.5
2026-03-30,85266.3
2026-03-31,85090.2
2026-04-01,81950.9
2026-04-02,82685.0
2026-04-03,83565.8
2026-04-04,80952.9
2026-04-05,80023.0
2026-04-06,82288.5
